,a,c,h,k,n,s,t,z
37511,295192.0,319027.0,40899.0,18487.0,93277.0,76961.0,9061.0,386059.0
37512,260649.0,158090.0,26277.0,30819.0,30410.0,33803.0,16380.0,1015322.0
37513,219284.0,67330.0,30746.0,40621.0,13574.0,20368.0,31071.0,2463422.0
37514,185549.0,50530.0,41461.0,57984.0,26319.0,13993.0,65397.0,4783350.0
37515,154253.0,63536.0,77132.0,83413.0,6785.0,14572.0,101302.0,6400743.0
37516,157505.0,84740.0,151184.0,76766.0,9890.0,24558.0,127069.0,6685963.0
37517,158750.0,121639.0,309944.0,83692.0,29114.0,59629.0,128471.0,7912064.0
37518,168425.0,190643.0,538023.0,90737.0,134993.0,171914.0,142427.0,8217761.0
37519,183650.0,372755.0,708479.0,95820.0,434661.0,404099.0,158753.0,8586214.0
37520,204482.0,440521.0,937672.0,90976.0,823285.0,650424.0,154972.0,8119491.0
37521,222240.0,565081.0,1027100.0,90664.0,1095241.0,657880.0,134767.0,7549281.0
37522,247482.0,668614.0,1124172.0,105489.0,1157190.0,808708.0,131061.0,6581133.0
37523,255297.0,724047.0,1123802.0,124261.0,1081560.0,723135.0,119035.0,7785026.0
37524,259678.0,709385.0,1234499.0,146672.0,1058781.0,716582.0,138927.0,11664745.0
37525,267006.0,795848.0,1302330.0,138800.0,1152556.0,772973.0,217462.0,15015389.0
37526,266810.0,909554.0,1362885.0,94695.0,1308092.0,832170.0,226648.0,17649307.0
37527,268070.0,964505.0,1674965.0,61695.0,1262612.0,815466.0,167307.0,16014995.0
37528,264755.0,937336.0,1126459.0,31591.0,1353976.0,750310.0,92863.0,8487212.0
37529,290914.0,979984.0,878378.0,15602.0,1736766.0,793868.0,55468.0,3645474.0
37530,280967.0,950080.0,799235.0,8382.0,2111516.0,906453.0,24991.0,1331141.0
37531,299444.0,1147616.0,828807.0,4303.0,2684377.0,1205992.0,13296.0,565339.0
37532,314205.0,982115.0,561724.0,3544.0,2453339.0,1130985.0,8820.0,250751.0
37533,321583.0,581920.0,259612.0,5530.0,992168.0,475416.0,6778.0,166292.0
37534,306758.0,257767.0,76050.0,8844.0,218902.0,118585.0,5161.0,228810.0
37535,276334.0,178767.0,27282.0,17250.0,51509.0,41461.0,7443.0,448204.0
37536,236723.0,162585.0,27587.0,32758.0,16945.0,19509.0,16395.0,1337318.0
37537,207285.0,120268.0,34565.0,61709.0,8916.0,13499.0,36212.0,3669483.0
37538,183663.0,120488.0,54936.0,75158.0,5152.0,12296.0,72283.0,6654693.0
37539,167483.0,116148.0,105333.0,64652.0,5938.0,14429.0,101971.0,8078807.0
37540,160465.0,162235.0,247348.0,94630.0,17455.0,59843.0,145254.0,6894183.0
37541,163747.0,196662.0,354501.0,102051.0,49065.0,87858.0,159621.0,8641062.0
37542,179138.0,388277.0,707378.0,116414.0,162485.0,176075.0,198787.0,9579124.0
37543,200922.0,534086.0,832512.0,120784.0,398396.0,302405.0,255596.0,10128218.0
37544,246582.0,793883.0,991906.0,121030.0,694098.0,431834.0,376827.0,11680363.0
37545,265381.0,885534.0,1016687.0,93825.0,821398.0,560680.0,257469.0,10543205.0
37546,282100.0,867880.0,1105629.0,109402.0,908574.0,646337.0,260975.0,8033191.0
37547,306127.0,1070323.0,1148818.0,138147.0,962195.0,702209.0,256933.0,9268743.0
37548,308772.0,1356070.0,1083086.0,137424.0,1023692.0,685510.0,343698.0,13311383.0
37549,320609.0,1764159.0,1306771.0,198334.0,1280092.0,953390.0,613365.0,18043115.0
37550,317335.0,1383802.0,1559853.0,150002.0,1149088.0,883594.0,657157.0,16949076.0
37551,306652.0,1393563.0,1524562.0,77225.0,983875.0,873912.0,420424.0,14740682.0
37552,308742.0,1293740.0,1243749.0,47599.0,1055177.0,853625.0,203515.0,8415330.0
37553,316330.0,1301525.0,949402.0,49818.0,1297044.0,1019759.0,85569.0,3529130.0
37554,336619.0,1408952.0,738522.0,25241.0,1673271.0,1202983.0,38167.0,1335466.0
37555,345278.0,1601320.0,698916.0,8965.0,2225411.0,1412804.0,21114.0,570555.0
37556,371225.0,1218568.0,525106.0,6158.0,2249119.0,1247750.0,19445.0,320134.0
37557,369041.0,821991.0,214475.0,7961.0,838285.0,543046.0,11165.0,198405.0
37558,365871.0,308925.0,62461.0,15996.0,216335.0,157522.0,14375.0,236287.0
37559,339643.0,175255.0,22177.0,22614.0,45269.0,56732.0,23260.0,492797.0
37560,328047.0,181560.0,17957.0,42734.0,19362.0,39131.0,35251.0,1550609.0
37561,247059.0,150851.0,22686.0,62860.0,14284.0,23048.0,90999.0,4215299.0
37562,207049.0,120589.0,39171.0,75338.0,32577.0,22796.0,297914.0,6999157.0
37563,181016.0,153597.0,65790.0,69749.0,27244.0,19493.0,272791.0,8715930.0
37564,168361.0,254632.0,140733.0,97756.0,36113.0,54251.0,251621.0,6865498.0
37565,179113.0,416826.0,264248.0,112757.0,106111.0,102170.0,238196.0,8766180.0
37566,198833.0,560084.0,449690.0,115552.0,203682.0,251673.0,519729.0,11010525.0
37567,220286.0,776911.0,571998.0,116648.0,686438.0,655117.0,898539.0,11482344.0
37568,245508.0,779352.0,664511.0,110935.0,948343.0,671765.0,541407.0,12315446.0
37569,274124.0,774644.0,752956.0,82654.0,1137674.0,601818.0,317530.0,10038392.0
37570,305161.0,931944.0,893664.0,93494.0,888116.0,802928.0,375611.0,6582396.0
37571,340341.0,1031580.0,977113.0,110933.0,922253.0,1011578.0,356248.0,7555461.0
37572,330091.0,1424477.0,1071994.0,140972.0,940743.0,822692.0,551674.0,10053053.0
37573,327285.0,1211217.0,1339747.0,147319.0,1022223.0,769661.0,720742.0,13019547.0
37574,316483.0,955278.0,1340056.0,142047.0,909299.0,755923.0,676912.0,14829616.0
37575,314022.0,1035041.0,1410430.0,84784.0,819745.0,618528.0,365900.0,11889554.0
37576,309158.0,837560.0,1101900.0,33629.0,803496.0,652665.0,140455.0,6560207.0
37577,320308.0,1181492.0,880262.0,13642.0,1021671.0,673085.0,56605.0,2976153.0
37578,327349.0,994325.0,724606.0,5884.0,1511954.0,1472823.0,20493.0,1161023.0
37579,350544.0,1147500.0,712558.0,2845.0,1876837.0,1028279.0,10918.0,499548.0
37580,371432.0,839620.0,457875.0,2473.0,1880256.0,749086.0,8432.0,269217.0
37581,373902.0,467097.0,179933.0,4340.0,721433.0,419263.0,7044.0,180647.0
37582,352336.0,259659.0,54589.0,7868.0,154340.0,104587.0,6438.0,201636.0
37583,307651.0,125297.0,20165.0,15883.0,33647.0,31244.0,10582.0,424078.0
37584,267289.0,104938.0,14884.0,34733.0,10571.0,17277.0,24927.0,1380036.0
37585,222486.0,121997.0,23500.0,61957.0,4667.0,9455.0,86050.0,3941654.0
37586,192614.0,91022.0,33635.0,68271.0,2801.0,7122.0,261494.0,6926231.0
37587,167076.0,103494.0,55485.0,54971.0,2798.0,7507.0,253622.0,8038505.0
37588,159415.0,102977.0,109941.0,80207.0,8095.0,20369.0,230254.0,6519101.0
37589,166835.0,176674.0,239280.0,108856.0,39946.0,69737.0,154237.0,8170093.0
37590,190128.0,384786.0,400066.0,106192.0,187709.0,185860.0,331703.0,10156414.0
37591,220662.0,607778.0,584909.0,111840.0,451939.0,379878.0,353785.0,10655839.0
37592,241553.0,782521.0,651973.0,94062.0,603057.0,404262.0,221978.0,10469650.0
37593,272903.0,911210.0,711600.0,62279.0,695791.0,481221.0,197672.0,8259913.0
37594,301695.0,1054277.0,748413.0,67524.0,678929.0,587176.0,245170.0,5225972.0
37595,329904.0,1061426.0,949817.0,75180.0,748305.0,597819.0,276505.0,6139357.0
37596,335658.0,1179248.0,835255.0,86605.0,794124.0,668152.0,417850.0,8602997.0
37597,331404.0,1214749.0,796684.0,120473.0,807179.0,619701.0,535236.0,12341428.0
37598,327580.0,1081523.0,853119.0,87714.0,781903.0,567086.0,488241.0,13977843.0
37599,317020.0,957713.0,872830.0,59257.0,673388.0,532967.0,260914.0,12313903.0
37600,315562.0,917805.0,832054.0,30286.0,728697.0,564440.0,119151.0,6702851.0
37601,326309.0,884393.0,714056.0,12464.0,1020443.0,625110.0,56013.0,2769468.0
37602,333731.0,1026912.0,659368.0,5505.0,1371811.0,785437.0,23718.0,1059492.0
37603,348873.0,1156833.0,760861.0,3018.0,1942604.0,988586.0,12469.0,458474.0
37604,371381.0,943053.0,482229.0,2401.0,2238760.0,785572.0,8649.0,232695.0
37605,373593.0,586376.0,215533.0,3424.0,935623.0,364569.0,7767.0,168715.0
37606,363707.0,272662.0,63708.0,6581.0,182055.0,102367.0,8364.0,211083.0
37607,311877.0,152588.0,18982.0,13533.0,35854.0,30778.0,12582.0,438017.0
37608,272908.0,128290.0,14049.0,24907.0,11360.0,15241.0,27729.0,1390982.0
37609,234505.0,71976.0,16039.0,51498.0,6368.0,9030.0,70467.0,4151077.0
37610,199755.0,76222.0,22038.0,67323.0,3653.0,8440.0,242159.0,6876341.0
37611,178197.0,90018.0,35349.0,62569.0,3427.0,8756.0,270536.0,8412137.0
37612,173221.0,87268.0,83556.0,79964.0,8390.0,24504.0,199685.0,6820979.0
37613,178773.0,140488.0,148785.0,101342.0,41084.0,78499.0,134334.0,8462125.0
37614,198175.0,349355.0,272010.0,113064.0,167291.0,192921.0,309707.0,9814745.0
37615,226137.0,526037.0,454926.0,109503.0,433821.0,342817.0,319383.0,10154439.0
37616,257760.0,758546.0,495528.0,97986.0,669890.0,410723.0,223141.0,11178389.0
37617,280368.0,752115.0,547760.0,107485.0,843795.0,465146.0,175203.0,10273119.0
37618,312242.0,773572.0,745445.0,110845.0,878064.0,569054.0,238014.0,6640148.0
37619,331752.0,766027.0,1100441.0,127878.0,919148.0,587680.0,238554.0,6953231.0
37620,340628.0,976535.0,1228402.0,143211.0,875669.0,592494.0,344366.0,9894377.0
37621,339124.0,1198672.0,1232098.0,152330.0,864628.0,592791.0,460721.0,13055165.0
37622,339220.0,1155808.0,1446052.0,137728.0,866771.0,586758.0,440836.0,15694623.0
37623,326630.0,1168277.0,1265463.0,88673.0,763892.0,582146.0,247054.0,14553317.0
37624,323601.0,1075471.0,993984.0,36602.0,858797.0,501739.0,105713.0,7827762.0
37625,340525.0,1196001.0,852607.0,15579.0,1072959.0,565669.0,44731.0,3393829.0
37626,343879.0,1437756.0,764259.0,7824.0,1407663.0,716589.0,19121.0,1256606.0
37627,369423.0,1406506.0,783356.0,4850.0,1773550.0,899095.0,13921.0,491004.0
37628,380606.0,1144695.0,625713.0,3501.0,1838804.0,830038.0,10593.0,264487.0
37629,377186.0,790856.0,327918.0,4263.0,826355.0,383515.0,9936.0,178834.0
37630,362753.0,427274.0,86754.0,7204.0,180827.0,106680.0,8357.0,218307.0
37631,324302.0,440130.0,18703.0,15577.0,37361.0,53604.0,11396.0,465883.0
37632,275416.0,155837.0,12668.0,24361.0,10764.0,19563.0,21667.0,1398691.0
37633,234530.0,103643.0,17155.0,39487.0,5004.0,13733.0,58543.0,4204915.0
37634,205836.0,118910.0,24847.0,48325.0,3818.0,12329.0,207388.0,6701884.0
37635,181590.0,117559.0,44075.0,39914.0,2752.0,11197.0,198468.0,7895114.0
37636,166536.0,97626.0,95613.0,56456.0,7044.0,30339.0,172424.0,6136622.0
37637,169427.0,153383.0,201495.0,72756.0,37320.0,73572.0,122821.0,7773007.0
37638,183329.0,323400.0,341937.0,96172.0,147726.0,182473.0,245026.0,9675153.0
37639,213737.0,465762.0,432145.0,82549.0,634326.0,334997.0,252243.0,9952222.0
37640,244201.0,542352.0,557281.0,78493.0,739669.0,408608.0,164993.0,10128300.0
37641,267257.0,606539.0,598816.0,65148.0,759524.0,454413.0,124847.0,9343803.0
37642,307060.0,696452.0,671752.0,70048.0,777778.0,534260.0,115319.0,5141710.0
37643,346546.0,727171.0,787829.0,89648.0,833164.0,567712.0,116763.0,5294290.0
37644,349725.0,646396.0,823346.0,102606.0,815810.0,583389.0,179570.0,7276761.0
37645,354654.0,780980.0,892533.0,114064.0,816959.0,555863.0,271347.0,10559747.0
37646,346623.0,869445.0,1177320.0,97465.0,759166.0,552660.0,260552.0,13828727.0
37647,329322.0,735144.0,1107628.0,56479.0,667187.0,529010.0,179414.0,14077540.0
37648,318257.0,720707.0,834952.0,36881.0,749593.0,527073.0,92536.0,8417363.0
37649,331968.0,717081.0,590936.0,13572.0,994360.0,635084.0,38126.0,3778970.0
37650,345873.0,818440.0,544425.0,7338.0,1753856.0,881229.0,18527.0,1449622.0
37651,369069.0,1072288.0,536515.0,3996.0,2083831.0,1053487.0,12005.0,594830.0
37652,373948.0,865106.0,353101.0,2747.0,2054687.0,1005922.0,9322.0,276460.0
37653,381454.0,586665.0,167840.0,2801.0,1088071.0,468715.0,6461.0,185235.0
37654,364224.0,271153.0,52880.0,5388.0,324124.0,140754.0,5892.0,217097.0
37655,314927.0,118755.0,19927.0,10658.0,61717.0,41820.0,7722.0,389450.0
37656,269539.0,117025.0,14136.0,21809.0,15866.0,16417.0,15305.0,918236.0
37657,224597.0,67986.0,18591.0,31516.0,5869.0,8716.0,31349.0,2278095.0
37658,196021.0,85335.0,28446.0,37776.0,3162.0,6659.0,62434.0,3746565.0
37659,171669.0,77628.0,47614.0,61649.0,2883.0,6824.0,86866.0,4936288.0
37660,162305.0,62253.0,88979.0,75402.0,5810.0,14250.0,105528.0,5152981.0
37661,163032.0,107962.0,194896.0,78085.0,27298.0,43065.0,106318.0,6388171.0
37662,184524.0,279434.0,336170.0,86682.0,134785.0,142367.0,139816.0,6871108.0
37663,205807.0,417659.0,426325.0,92766.0,393595.0,318527.0,164972.0,6774015.0
37664,235518.0,527955.0,548242.0,83263.0,643181.0,643998.0,167982.0,6569926.0
37665,260790.0,479956.0,633006.0,83823.0,881979.0,479053.0,159407.0,6079816.0
37666,290796.0,497001.0,741795.0,112726.0,916762.0,509443.0,140024.0,5177962.0
37667,312481.0,653431.0,902982.0,107952.0,959743.0,521779.0,149024.0,6190705.0
37668,329188.0,586118.0,853617.0,137511.0,888254.0,552619.0,192137.0,9895146.0
37669,322817.0,679214.0,844273.0,143391.0,948470.0,602187.0,287669.0,14150083.0
37670,316491.0,714849.0,1022588.0,121477.0,1035274.0,631016.0,300417.0,16991886.0
37671,303031.0,713902.0,1042752.0,92789.0,995050.0,591294.0,202564.0,16036015.0
37672,305788.0,785034.0,935632.0,46445.0,1072987.0,633245.0,113928.0,9923191.0
37673,328154.0,898074.0,749238.0,21554.0,1396981.0,746225.0,54481.0,4710211.0
37674,333016.0,972121.0,744386.0,7804.0,1967621.0,1136097.0,28823.0,1790505.0
37675,357325.0,1010297.0,724146.0,4127.0,2484860.0,1368727.0,18604.0,718199.0
37676,379962.0,982106.0,580240.0,2540.0,2672078.0,1102902.0,12787.0,314170.0
37677,380450.0,544671.0,316360.0,3190.0,1372623.0,654416.0,8186.0,186352.0
37678,356156.0,234651.0,106070.0,6217.0,412222.0,207646.0,6682.0,179752.0
37679,311061.0,131569.0,34549.0,12233.0,88746.0,56576.0,7312.0,321643.0
37680,263910.0,68834.0,17703.0,20666.0,20718.0,24269.0,19216.0,867513.0
37681,221419.0,78812.0,56888.0,31053.0,13399.0,13123.0,33532.0,2033213.0
37682,193951.0,51673.0,43607.0,54619.0,4052.0,21382.0,67009.0,4111778.0
37683,175732.0,49526.0,68106.0,67088.0,3841.0,9241.0,127220.0,5416162.0
37684,164922.0,68976.0,139188.0,79959.0,7838.0,14829.0,148657.0,5776207.0
37685,176243.0,119890.0,287917.0,83692.0,20600.0,50736.0,192076.0,7362410.0
37686,199345.0,244333.0,497910.0,117804.0,118236.0,168482.0,230442.0,7552759.0
37687,221132.0,431528.0,668319.0,105182.0,440471.0,347678.0,240228.0,8549411.0
37688,248383.0,645753.0,767894.0,93575.0,890981.0,510530.0,232977.0,10948645.0
37689,272938.0,740947.0,867346.0,101506.0,1226974.0,622018.0,244007.0,9735260.0
37690,311723.0,745135.0,948818.0,120089.0,1259857.0,721109.0,258735.0,7764749.0
37691,329102.0,893533.0,974714.0,157330.0,1525259.0,741134.0,248082.0,8533686.0
37692,332929.0,969755.0,1039022.0,173948.0,1287854.0,740021.0,329543.0,12822717.0
37693,326960.0,1030183.0,1216358.0,210902.0,1292813.0,816860.0,482245.0,16985161.0
37694,320668.0,953254.0,1443238.0,187045.0,1283922.0,831487.0,450442.0,20444846.0
37695,315814.0,1007129.0,1572974.0,109720.0,1391069.0,890924.0,305598.0,17405565.0
37696,329003.0,982895.0,1372233.0,50697.0,1424055.0,982548.0,164021.0,8981276.0
37697,349826.0,1049523.0,961494.0,20994.0,1706061.0,940886.0,73013.0,3546769.0
37698,364877.0,1119843.0,823447.0,12089.0,2409357.0,1204502.0,34471.0,1338383.0
37699,376531.0,1213132.0,824071.0,6425.0,2985837.0,1296543.0,19258.0,531561.0
37700,383255.0,1063728.0,615096.0,4462.0,2643700.0,1006319.0,12002.0,254322.0
37701,385756.0,641392.0,279266.0,7502.0,1061390.0,477374.0,13016.0,167894.0
37702,355803.0,350884.0,90046.0,11841.0,223525.0,142755.0,10787.0,203552.0
37703,308978.0,187942.0,28402.0,20712.0,50236.0,48830.0,15347.0,450509.0
37704,264885.0,140026.0,21072.0,37764.0,14827.0,25305.0,30803.0,1402986.0
37705,221270.0,159701.0,29084.0,60568.0,7632.0,19145.0,82207.0,4392047.0
37706,189570.0,132609.0,38145.0,57745.0,4187.0,11947.0,250985.0,8953523.0
37707,168787.0,90919.0,56939.0,49385.0,3487.0,9938.0,244250.0,10865681.0
37708,162907.0,120450.0,122907.0,72047.0,9201.0,25543.0,205015.0,8331413.0
37709,178732.0,197357.0,258222.0,87044.0,40955.0,67470.0,146513.0,10483468.0
37710,207525.0,349085.0,445435.0,95104.0,150203.0,186948.0,372228.0,10788491.0
37711,241568.0,546932.0,604856.0,108762.0,394071.0,361440.0,435044.0,12912263.0
37712,278860.0,679444.0,766460.0,101687.0,637888.0,513595.0,329380.0,13949714.0
37713,285883.0,848449.0,783907.0,76354.0,712215.0,463499.0,236955.0,11192955.0
37714,320714.0,1116356.0,1014888.0,95047.0,861654.0,683139.0,322554.0,7703444.0
37715,323636.0,1141760.0,1060970.0,111639.0,876392.0,657376.0,361369.0,8596995.0
37716,327553.0,1098918.0,1650331.0,125834.0,886796.0,695088.0,492710.0,10386663.0
37717,329827.0,1099030.0,1295365.0,155266.0,900951.0,693025.0,696714.0,14326629.0
37718,330266.0,1047341.0,1690789.0,127976.0,858488.0,683207.0,632637.0,16465186.0
37719,313928.0,842222.0,1736233.0,71956.0,682731.0,611663.0,339387.0,12958812.0
37720,315475.0,874185.0,1399262.0,29915.0,761629.0,600887.0,138457.0,6695058.0
37721,341157.0,1028949.0,995523.0,12576.0,977675.0,639489.0,54542.0,2749931.0
37722,354947.0,1232804.0,807194.0,6128.0,1590838.0,799643.0,27315.0,1042355.0
37723,377532.0,1339427.0,783110.0,3612.0,2049672.0,1053877.0,15186.0,462035.0
37724,386950.0,1158051.0,581345.0,2759.0,1771315.0,1254105.0,10107.0,237032.0
37725,395763.0,774829.0,264794.0,3841.0,646245.0,348650.0,8250.0,163485.0
37726,361884.0,411766.0,78747.0,6528.0,138906.0,107831.0,7706.0,185677.0
37727,303308.0,200968.0,28693.0,14883.0,26081.0,38298.0,12401.0,423820.0
37728,253277.0,197705.0,25597.0,29710.0,8381.0,17098.0,26185.0,1493392.0
37729,202057.0,174761.0,41232.0,46288.0,3786.0,9914.0,80992.0,4190534.0
37730,182483.0,186604.0,56920.0,55722.0,3271.0,8942.0,273308.0,6599109.0
37731,165592.0,165162.0,84110.0,45963.0,4258.0,10047.0,261764.0,7762376.0
37732,170720.0,183400.0,161178.0,63854.0,7967.0,29430.0,216787.0,5995729.0
37733,182650.0,303667.0,329731.0,82321.0,49089.0,87073.0,154706.0,7744404.0
37734,205216.0,532431.0,552406.0,88849.0,161341.0,188083.0,346305.0,9581934.0
37735,233612.0,700997.0,684923.0,90364.0,382285.0,334071.0,353259.0,10143460.0
37736,259467.0,866102.0,857055.0,91467.0,559947.0,419185.0,238102.0,10380401.0
37737,284379.0,938328.0,1015685.0,67604.0,669648.0,478382.0,176886.0,8523799.0
37738,322339.0,1016510.0,1207334.0,105069.0,791201.0,643449.0,236354.0,5642520.0
37739,362676.0,1298349.0,1310339.0,112896.0,929628.0,802329.0,313708.0,6912375.0
37740,365704.0,1514880.0,1417149.0,135404.0,901549.0,820514.0,479333.0,10049009.0
37741,351930.0,1367537.0,1637221.0,158373.0,871533.0,850888.0,753145.0,14083116.0
37742,343495.0,1459227.0,2149072.0,148524.0,852970.0,821352.0,657144.0,15767705.0
37743,329554.0,1553914.0,2803583.0,95896.0,731656.0,754751.0,388496.0,12889054.0
37744,341504.0,1516558.0,2635323.0,45368.0,837217.0,823547.0,199940.0,7275312.0
37745,353470.0,1575787.0,1816708.0,17377.0,1039337.0,814448.0,77652.0,3094127.0
37746,371557.0,2106251.0,914793.0,7557.0,1574148.0,1046012.0,53945.0,1197395.0
37747,395199.0,1900843.0,939278.0,4562.0,2155946.0,1039310.0,101254.0,477562.0
37748,408755.0,1310465.0,738751.0,3665.0,1745297.0,829767.0,11022.0,253243.0
37749,385290.0,691323.0,298259.0,5190.0,687640.0,335920.0,9487.0,171280.0
37750,357421.0,404977.0,91186.0,12153.0,159456.0,111492.0,9021.0,212323.0
37751,301250.0,155382.0,29019.0,21476.0,27244.0,33741.0,13342.0,436915.0
37752,254495.0,115140.0,29510.0,39733.0,8896.0,18941.0,26328.0,1490231.0
37753,210665.0,81549.0,37419.0,57592.0,7107.0,14782.0,88474.0,4080854.0
37754,182211.0,75460.0,53404.0,73833.0,6774.0,11843.0,288415.0,6705502.0
37755,200090.0,82642.0,82725.0,64687.0,10743.0,12614.0,298870.0,8183907.0
37756,176084.0,92922.0,166252.0,85324.0,59745.0,30489.0,238864.0,6354677.0
37757,220732.0,158794.0,333379.0,104468.0,99994.0,100482.0,185566.0,7799024.0
37758,262376.0,388501.0,563225.0,144484.0,208873.0,268950.0,422663.0,9658832.0
37759,290489.0,515240.0,631701.0,163491.0,460443.0,423875.0,410984.0,10384576.0
37760,336737.0,617656.0,821160.0,149767.0,600263.0,488644.0,265754.0,10371554.0
37761,333612.0,719480.0,873543.0,113216.0,713538.0,503841.0,203540.0,8179206.0
37762,442020.0,755420.0,1005112.0,136301.0,770766.0,636953.0,239371.0,5359198.0
37763,511757.0,835660.0,1103202.0,217522.0,812292.0,678117.0,293646.0,6308203.0
37764,586000.0,965379.0,1157326.0,148738.0,750882.0,693768.0,451314.0,9563544.0
37765,630077.0,884555.0,1293583.0,180852.0,725675.0,709023.0,686486.0,12685956.0
37766,633283.0,974223.0,1570448.0,183120.0,682874.0,678814.0,618528.0,13677264.0
37767,635768.0,922286.0,2147334.0,132577.0,565915.0,656196.0,346937.0,11686144.0
37768,438398.0,963025.0,1662082.0,336662.0,582428.0,630771.0,143648.0,6461993.0
37769,352896.0,841010.0,1070635.0,92425.0,764677.0,604310.0,54857.0,2583599.0
37770,364962.0,1239979.0,845551.0,19788.0,1131338.0,750788.0,22861.0,1021973.0
37771,404329.0,1299915.0,729251.0,11390.0,1593864.0,994010.0,13123.0,431037.0
37772,432572.0,1003283.0,500333.0,8133.0,3498475.0,828977.0,11882.0,234248.0
37773,412054.0,590331.0,212160.0,7164.0,3333413.0,302800.0,10635.0,155235.0
37774,355392.0,250500.0,66949.0,13817.0,1693517.0,83330.0,9691.0,204366.0
37775,301551.0,143468.0,23722.0,38367.0,853861.0,39515.0,16587.0,435881.0
37776,253274.0,123650.0,21870.0,39031.0,634009.0,18760.0,32071.0,1383704.0
37777,255878.0,76958.0,33412.0,53356.0,494194.0,12736.0,90337.0,3847289.0
37778,232230.0,86110.0,50714.0,65695.0,95055.0,8890.0,293340.0,6361752.0
37779,223092.0,74769.0,86394.0,54824.0,331295.0,9625.0,292153.0,7759934.0
